A601,Infección de la piel perianal y recto por virus del herpes simple,
A609,"Infección anogenital por virus del herpes simple, sin otra especificación",
A63,"Otras enfermedades de transmisión predominantemente sexual, no clasificadas en otra parte",|I5
A630,Verrugas (venéreas) anogenitales,
A638,"Otras enfermedades de transmisión predominantemente sexual, especificadas",
A64,Enfermedad de transmisión sexual no especificada,|I5
A65,Sífilis no venérea,|I6
A66,Frambesia,|I6
A660,Lesiones iniciales de frambesia,
A661,Lesiones papilomatosas múltiples y frambesia con paso de cangrejo,
A662,Otras lesiones precoces de la piel en la frambesia,
A663,Hiperqueratosis de frambesia,
A664,Goma y ulceras de frambesia,
A665,Gangosa,
A666,Lesiones frambésicas de los huesos y de las articulaciones,
A667,Otras manifestaciones de frambesia,
A668,Frambesia latente,
A669,"Frambesia , no especificada",
A67,Pinta (carate),|I6
A670,Lesiones primarias de la pinta,
A671,Lesiones intermedias de la pinta,
A672,Lesiones tardías de la pinta,
A673,Lesiones mixtas de la pinta,
A679,"Pinta, no especificada",
A68,Fiebres recurrentes,|I6
A680,Fiebre recurrente transmitida por piojos,
A681,Fiebre recurrente transmitida por garrapatas,
A689,"Fiebre recurrente, no especificada",
A69,Otras infecciones causadas por espiroquetas,|I6
A690,Estomatitis ulcerativa necrotizante,
A691,Otras infecciones de vicent,
A692,Enfermedad de lyme,
A698,Otras infecciones especificadas por espiroquetas,
A699,"Infección por espiroqueta, no especificada",
A70,Infección debida a chlamydia psittaci,|I7
A71,Tracoma,|I7
A710,Estado inicial de tracoma,
A711,Estado activo de tracoma,
A719,"Tracoma, no especificado",
A74,Otras enfermedades causadas por clamidias,|I7
A740,Conjuntivitis por clamidias (h13.1),
A748,Otras enfermedades por clamidias,
A749,"Infección por clamidias, no especificada",
A75,Tifus,|I8
A750,Tifus epidémico debido a rickettsia prowazekii transmitido por piojos,
A751,Tifus recrudescente [enfermedad de brill],
A752,Tifus debido a rickettsia typhi,
A753,Tifus debido a rickettsia tsutsugamushi,
A759,"Tifus, no especificado",
A77,Fiebre maculosa (rickettsiosis transmitida por garrapatas),|I8
A770,Fiebre maculosa debido a rickettsia rickettsii,
A771,Fiebre maculosa debido a rickettsia conorii,
A772,Fiebre maculosa debido a rickettsia siberica,
A773,Fiebre maculosa debido a rickettsia australis,
A778,Otras fiebres maculosas,
A779,"Fiebre maculosa, no especificada",
A78,Fiebre q,|I8
A79,Otras rickettsiosis,|I8
A790,Fiebre de las trincheras,
A791,Rickettsiosis pustulosa debida a rickettsia akari,
A798,Otras rickettsiosis especificadas,
A799,"Rickettsiosis, no especificada",
A80,Poliomielitis aguda,|I9
A800,"Poliomielitis aguda paralitica, asociada a vacuna",
A801,Poliomielitis aguda paralitica debida a virus salvaje importado,
A802,Poliomielitis aguda paralitica debida a virus salvaje autóctono,
A803,"Otras poliomielitis agudas paraliticas, y no las especificadas",
A804,Poliomielitis aguda no paralitica,
A809,"Poliomielitis aguda, sin otra especificación",
A81,Infecciones del sistema nervioso central por virus atípico,|I9
A810,Enfermedad de creutzfeldt,
A811,Panencefalitis esclerosante subaguda,
A812,Leucoencefalopatía multifocal progresiva,
A818,Otras infecciones del sistema nervioso por virus atípico,
A819,"Infecciones del sistema nervioso central por virus atípico, sin otra especificación",
A82,Rabia,|I9
A820,Rabia selvática,
A821,Rabia urbana,
A829,"Rabia, sin otra especificación",
A83,Encefalitis viral transmitida por mosquitos,|I9
A830,Encefalitis japonesa,
A831,Encefalitis equina del oeste,
A832,Encefalitis equina del este,
A833,Encefalitis de san luis,
A834,Encefalitis australiana,
A835,Encefalitis de california,
A836,Enfermedad por virus rocio,
A838,Otras encefalitis virales transmitidas por mosquitos,
A839,"Encefalitis viral transmitida por mosquitos, sin otra especificación",
A84,Encefalitis viral transmitida por garrapatas,|I9
A840,Encefalitis del lejano oriente transmitida por garrapatas [encefalitis primaveroestival rusa],
A841,Encefalitis centroeuropea transmitida por garrapatas,
A848,Otras encefalitis virales transmitidas por garrapatas,
A849,"Encefalitis viral transmitida por garrapatas, sin otra especificación",
A85,"Otras encefalitis virales, no clasificadas en otra parte",|I9
A850,Encefalitis enteroviral (g05.1),
A851,Encefalitis por adenovirus (g05.1),
A852,"Encefalitis viral transmitida por artrópodos, sin otra especificación",
A858,Otras encefalitis virales especificadas,
A86,"Encefalitis viral, no especificada",|I9
A87,Meningitis viral,|I9
A870,Meningitis enteroviral (g02.0),
A871,Meningitis debida a adenovirus (g02.0),
A872,Coriomeningitis linfocítica,
A878,Otras meningitis virales,
A879,"Meningitis viral, sin otra especificación",
A88,"Otras infecciones virales del sistema nervioso central, no clasificadas en otra parte",|I9
A880,Fiebre exantemática enteroviral [exantema de boston],
A881,Vértigo epidémico,
A888,Otras infecciones virales especificadas del sistema nervioso central,
A89,"Infección viral del sistema nervioso central, no especificada",|I9
A90,Fiebre del dengue [dengue clásico],|I10
A91,Fiebre del dengue hemorrágico,|I10
A92,Otras fiebres virales transmitidas por mosquitos,|I10
A920,Enfermedad por virus chikungunya,
A921,Fiebre de oÂ´nyong,
A922,Fiebre equina venezolana,
A923,Fiebre del oeste del nilo,
A924,Fiebre del valle del rift,
A928,Otras fiebres virales especificadas transmitidas por mosquitos,
A929,"Fiebre viral transmitida por mosquito, sin otra especificación",
A93,"Otras fiebres virales transmitidas por artrópodos, no clasificadas en otra parte",|I10
A930,Enfermedad por virus de oropouche,
A931,Fiebre transmitida por flebotomos,
A932,Fiebre de colorado transmitida por garrapatas,
A938,Otras fiebres virales especificadas transmitidas por antrópodos,
A94,"Fiebre viral transmitida por artrópodos, no especificada",|I10
A95,Fiebre amarilla,|I10
A950,Fiebre amarilla selvática,
A951,Fiebre amarilla urbana,
A959,"Fiebre amarilla, no especificada",
A96,Fiebre hemorrágica por arenavirus,|I10
A960,Fiebre hemorrágica de junin,
A961,Fiebre hemorrágica de machupo,
A962,Fiebre de lassa,
A968,Otras fiebres hemorrágicas por arenavirus,
A969,"Fiebre hemorrágica por arenavirus, sin otra especificación",
A98,"Otras fiebres virales hemorrágicas, no clasificadas en otra parte",|I10
A980,Fiebre hemorrágica de crimea,
A981,Fiebre hemorrágica de omsk,
A982,Enfermedad de la selva de kyasanur,
A983,Enfermedad por el virus de marburg,
A984,Enfermedad por el virus de ébola,
A985,Fiebres hemorrágicas con síndrome renal,
A988,Otras fiebres hemorrágicas virales especificadas,
A99,"Fiebre viral hemorrágica, no especificada",|I10
B00,Infecciones herpética [herpes simple],|I11
B000,Eczema herpético,
B001,Dermatitis vesícular herpética,
B002,Gingivoestomatitis y faringoamigdalitis herpética,
B003,Meningitis herpética (g02.0),
B004,Encefalitis herpética (g05.1),
B005,Oculopatía herpética,
B007,Enfermedad herpética diseminada,
B008,Otras formas de infecciones herpéticas,
B009,"Infección debida a el virus del herpes, no especificada",
B01,Varicela,|I11
B010,Meningitis debida a la varicela (g02.0),
B011,Encefalitis debida a la varicela (g05.1),
B012,Neumonía debida a la varicela (j17.1),
B018,Varicela con otras complicaciones,
B019,Varicela sin complicaciones,
B02,Herpes zoster,|I11
B020,Encefalitis debida a herpes zoster (g05.1),
B021,Meningitis debida a herpes zoster (g02.0),
B022,Herpes zoster con otros compromisos del sistema nervioso,
B023,Herpes zoster ocular,
B027,Herpes zoster diseminado,
B028,Herpes zoster con otras complicaciones,
B029,Herpes zoster sin complicaciones,
B03,Viruela,|I11
B04,Viruela de los monos,|I11
B05,Sarampión,|I11
B050,Sarampión complicado con encefalitis (g05.1),
B051,Sarampión complicado con meningitis (g02.0),
B052,Sarampión complicado con neumonía (j17.1),
B053,Sarampión complicado con otitis media (h67.1),
B054,Sarampión con complicaciones intestinales,
B058,Sarampión con otras complicaciones,
B059,Sarampión sin complicaciones,
B06,Rubeola [sarampión alemán],|I11
B060,Rubeola con complicaciones neurológicas,
B068,Rubeola con otras complicaciones,
B069,Rubeola sin complicaciones,
B07,Verrugas víricas,|I11
B08,Otras infecciones víricas caracterizadas por lesiones de la piel y de las membranas mucosas,|I11
B080,Otras infecciones debidas a ortopoxvirus,
B081,Molusco contagioso,
B082,Exantema súbito [sexta enfermedad],
B083,Eritema infeccioso [quinta enfermedad],
B084,Estomatitis vesícular enteroviral con exantema,
B085,Faringitis vesícular enterovírica,
B088,"Otras infecciones virales especificadas, caracterizadas por lesiones de la piel y de las membranas mucosas",
B09,"Infección viral no especificada, caracterizada por lesiones de la piel y de las membranas mucosas",|I11
B15,Hepatitis aguda tipo A,|I12
B150,"Hepatitis aguda tipo a, sin coma hepático",
B159,"Hepatitis aguda tipo a, con coma hepático",
B16,Hepatitis aguda tipo B,|I12
B160,"Hepatitis aguda tipo b, con agente delta (coinfección). con coma hepático",
B161,"Hepatitis aguda tipo b, con agente delta (coinfección), sin coma hepático",
B162,"Hepatitis aguda tipo b, sin agente delta, con coma hepático",
B169,"Hepatitis aguda tipo b, sin agente delta y sin coma hepático",
B17,Otras hepatitis virales agudas,|I12
B170,Infección (superinfección) aguda por agente delta en el portador de hepatitis b,
B171,Hepatitis aguda tipo c,
B172,Hepatitis aguda tipo e,
B178,Otras hepatitis virales agudas especificadas,
B18,Hepatitis viral crónica,|I12
B180,"Hepatitis viral tipo b crónica, con agente delta",
B181,"Hepatitis viral tipo b crónica, sin agente delta",
B182,Hepatitis viral tipo c crónica,
B188,Otras hepatitis virales crónicas,
B189,"Hepatitis viral crónica, sin otra especificación",
B19,"Hepatitis viral, sin otra especificación",|I12
B190,Hepatitis viral no especificada con coma,
B199,Hepatitis viral no especificada sin coma,
B20,"Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en enfermedades infecciosas y parasitarias",|I13
B200,"Enfermedad por el vih, resultante en infección por micobacterias",
B201,"Enfermedad por el vih, resultante en otras infecciones bacterianas",
B202,"Enfermedad por vih, resultante en enfermedad por citomegalovirus",
B203,"Enfermedad por vih, resultante en otras infecciones virales",
B204,"Enfermedad por vih, resultante en candidiasis",
B205,"Enfermedad por vih, resultante en otras micosis",
B206,"Enfermedad por vih, resultante en neumonía por pneumocystis carinii",
B207,"Enfermedad por vih, resultante en infecciones múltiples",
B208,"Enfermedad por vih, resultante en otras enfermedades infecciosas o parasitarias",
B209,"Enfermedad por vih, resultante en enfermedad infecciosa o parasitaria no especificada",
B21,"Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en tumores malignos",|I13
B210,"Enfermedad por vih, resultante en sarcoma de kaposi",
B211,"Enfermedad por vih, resultante en linfoma de burkitt",
B212,"Enfermedad por vih, resultante en otros tipos de linfoma no hodgkin",
B213,"Enfermedad por vih, resultante en otros tumores malignos del tejido linfoide, hematopoyético y tejidos relacionados",
B217,"Enfermedad por vih, resultante en tumores malignos múltiples",
B218,"Enfermedad por vih, resultante en otros tumores malignos",
B219,"Enfermedad por vih, resultante en tumores malignos no especificados",
B22,"Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en otras enfermedades especificadas",|I13
B220,"Enfermedad por vih, resultante en encefalopatía",
B221,"Enfermedad por vih, resultante en neumonitis linfoide intersticial",
B222,"Enfermedad por vih, resultante en síndrome caquéctico",
B227,"Enfermedad por vih, resultante en enfermedades múltiples clasificadas en otra parte",
B23,"Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en otras afecciones",|I13
B230,Síndrome de infección aguda debida a vih,
B231,"Enfermedad por vih, resultante en linfadenopatía generalizada (persistente)",
B232,"Enfermedad por vih, resultante en anormalidades inmunológicas y hematológicas, no clasificadas en otra parte",
B238,"Enfermedad por vih, resultante en otras afecciones especificadas",
B24,"Enfermedad por virus de la inmunodeficiencia humana (vih), sin otra especificación",|I13
B25,Enfermedad debida a virus citomegálico,|I14
B250,Neumonitis debida a virus citomegálico (j17.1),
B251,Hepatitis debida a virus citomegálico,
B252,Pancreatitis debida a virus citomegálico,
B258,Otras enfermedades debidas a virus citomegálico,
B259,"Enfermedad por virus citomegálico, no especificada",
B26,Parotiditis infecciosa,|I14
B260,Orquitis por parotiditis (n51.1),
B261,Meningitis por parotiditis (g02.0),
B262,Encefalitis por parotiditis (g05.1),
B263,Pancreatitis por parotiditis (k87.1),
B268,Parotiditis infecciosa con otras complicaciones,
B269,"Parotiditis, sin complicaciones",
B27,Mononucleosis infecciosa,|I14
B270,Mononucleosis debida a herpes virus gamma,
B271,Mononucleosis por citomegalovirus,
B278,Otras mononucleosis infecciosas,
B279,"Mononucleosis infecciosa, no especificada",
B30,Conjuntivitis viral,|I14
B300,Queratoconjuntivitis debida a adenovirus (h19.2),
B301,Conjuntivitis debida a adenovirus (h13.1),
B302,Faringoconjuntivitis viral,
B303,Conjuntivitis epidémica aguda hemorrágica (enterovírica) (h13.1),
B308,Otras conjuntivitis virales (h13.1),
B309,"Conjuntivitis viral, sin otra especificación",
B33,"Otras enfermedades virales, no clasificadas en otra parte",|I14
B330,Mialgia epidémica,
B331,Enfermedad del río ross,
B332,Carditis viral,
B333,"Infecciones debidas a retrovirus, no clasificadas en otra parte",
B338,Otras enfermedades virales especificadas,
B34,Infección viral de sitio no especificado,|I14
B340,"Infección debida a adenovirus, sin otra especificación",
B341,"Infección debida a enterovirus, sin otra especificación",
B342,"Infección debida a coronavirus, sin otra especificación",
B343,"Infección debida a parvovirus, sin otra especificación",
B344,"Infección debida a papovavirus, sin otra especificación",
B348,Otras infecciones virales de sitio no especificado,
B349,"Infección viral, no especificada",
B35,Dermatofitosis,|I15
B350,Tiña de la barba y del cuero cabelludo,
B351,Tiña de las uñas,
B352,Tiña de la mano,
B353,Tiña del pie [tinea pedis],
B354,Tiña del cuerpo [tinea corporis],
B355,Tiña imbricada [tinea imbricata],
B356,Tiña inguinal [tinea cruris],
B358,Otras dermatofitosis,
B359,"Dermatofitosis, no especificada",
B36,Otras micosis superficiales,|I15
B360,Pitiriasis versicolor,
B361,Tiña negra,
B362,Piedra blanca,
B363,Piedra negra,
B368,Otras micosis superficiales especificadas,
B369,"Micosis superficial, sin otra especificación",
B37,Candidiasis,|I15
B370,Estomatitis candidiásica,
